lambda0,lambda1,mu0,mu1,q0,q1,likelihood
0.03752618 0.03883289 3.666804E-006 4.063679E-006 0.0006904809 0.003594495 -17454.26 
0.03774266 0.0397737 4.980917E-006 7.203194E-007 0.0006423099 0.003946787 -17414.63 
0.03792627 0.03984488 2.428619E-007 2.413124E-006 0.0007571755 0.003598284 -17396.62 
0.0385189 0.03948893 3.764185E-007 1.663488E-006 0.0005914197 0.004257997 -17349.65 
0.03778477 0.03853022 1.446548E-006 7.414677E-007 0.0008369087 0.003042309 -17453.17 
0.03752061 0.03877404 8.361754E-009 0.00000073 0.0006329737 0.004037065 -17455.4 
0.03793546 0.0396896 3.937029E-008 3.696092E-006 0.0006514682 0.004223281 -17408.61 
0.03795457 0.03947599 4.587916E-008 2.387463E-006 0.0007078184 0.003899277 -17415.36 
0.03818368 0.0395544 3.118938E-006 4.939665E-006 0.0007189073 0.003872253 -17398.22 
0.03767764 0.03910773 5.241511E-006 4.580656E-008 0.0006601526 0.003934138 -17434.98 
0.03756387 0.03882756 4.319177E-006 3.182792E-006 0.0006688464 0.00384976 -17445.96 
0.03721268 0.03926706 2.114896E-007 2.201941E-006 0.0006481626 0.004237616 -17479.66 
0.03754133 0.03897662 1.944416E-006 3.818202E-007 0.000688287 0.004144838 -17463.65 
0.03748077 0.03907918 1.394973E-005 2.184748E-007 0.0007674117 0.003364134 -17454.82 
0.03738069 0.03829969 2.024981E-008 6.472177E-007 0.0007016929 0.003615749 -17488.13 
0.03761955 0.03871863 1.322546E-006 4.635777E-006 0.0007965059 0.003304446 -17461.29 
0.0376433 0.03908231 4.164219E-006 2.016214E-006 0.0006846017 0.004057429 -17451.25 
0.03806432 0.03956691 1.61551E-005 0.000000845 0.0005637303 0.004733111 -17400.56 
0.03717958 0.03831533 1.638131E-006 0.000001618 0.000726388 0.003224432 -17484.12 
0.03774536 0.03902 2.188325E-006 2.796104E-007 0.0006401031 0.004587741 -17447.55 
0.0375802 0.03908614 6.820261E-008 5.615854E-006 0.0006621235 0.003913669 -17448.09 
0.03747479 0.03915488 5.753326E-006 1.443472E-005 0.0006634211 0.003980764 -17464.4 
0.03683435 0.03801581 2.09133E-006 1.203768E-007 0.0007104015 0.00371031 -17540.9 
0.03713643 0.03852857 5.173766E-007 9.808124E-007 0.0006707064 0.00395145 -17502.24 
0.0361374 0.03694344 2.946748E-008 2.563709E-006 0.001172606 0.0009525174 -17626.33 
0.03748965 0.03939314 2.496366E-007 5.204008E-007 0.0005886253 0.004438328 -17451.26 
0.03821203 0.03914087 7.676167E-007 1.201059E-005 0.0006129574 0.004410573 -17401.22 
0.03742267 0.03931649 7.044375E-008 4.376488E-006 0.000746502 0.003457162 -17455.91 
0.03809269 0.03940519 4.58853E-007 5.697491E-007 0.0007029956 0.003884594 -17391.17 
0.03806675 0.03912247 0.000000008 1.218527E-006 0.0008257989 0.003206015 -17410.11 
0.03801132 0.03947465 3.294511E-007 1.171147E-007 0.000686717 0.003820134 -17391.95 
0.03829436 0.03873274 1.677698E-007 6.299238E-007 0.001067149 0.00171493 -17396.05 
0.0373004 0.03850705 3.094153E-006 2.479849E-005 0.0007675373 0.003198995 -17481.73 
0.03807335 0.03920451 4.585844E-006 1.04183E-007 0.0007095842 0.003656156 -17398.19 
0.03761305 0.03843194 5.629333E-006 1.201485E-005 0.0006869688 0.003648048 -17457.25 
0.03820962 0.03944849 2.194701E-007 2.689278E-007 0.0006980155 0.003833923 -17387.1 
0.03767749 0.03921416 4.009414E-008 1.706772E-006 0.0006877788 0.003899204 -17436.01 
0.03804938 0.03940247 1.899132E-007 4.095643E-006 0.0007121456 0.003709145 -17396.16 
0.03776491 0.03881011 6.542256E-006 4.199473E-007 0.001180185 0.001060784 -17446.8
